source_entity_id,target,target_observation_status,target_event,first_payment_period,first_observed_payment_index,last_observed_payment_index,event_payment_index,terminal_zero_balance_code,terminal_payment_index,observed_horizon_months,first_reporting_period,last_reporting_period,censor_reason
F24Q10089551,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089552,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089553,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089554,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089555,0,ELIGIBLE,no_serious_event_through_12m,202404,0,18,,01,18,12,202403,202509,
F24Q10089556,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089557,0,ELIGIBLE,no_serious_event_through_12m,202405,0,23,,,,12,202404,202603,
F24Q10089558,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089559,0,ELIGIBLE,no_serious_event_through_12m,202405,0,23,,,,12,202404,202603,
F24Q10089560,0,ELIGIBLE,no_serious_event_through_12m,202405,0,23,,,,12,202404,202603,
F24Q10089561,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089562,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089563,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089564,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089565,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089566,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089567,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089568,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089569,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089570,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089571,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089572,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089573,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089574,0,ELIGIBLE,no_serious_event_through_12m,202404,0,19,,01,19,12,202403,202510,
F24Q10089575,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089576,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089577,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10089578,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089579,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089580,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10089581,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10089582,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10089583,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089584,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089585,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089586,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089587,0,ELIGIBLE,no_serious_event_through_12m,202403,0,13,,01,13,12,202402,202503,
F24Q10089588,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089589,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089590,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089591,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089592,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089593,0,ELIGIBLE,voluntary_payoff_before_12m,202404,0,2,,01,2,2,202403,202405,
F24Q10089594,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089595,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089596,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089597,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089598,0,ELIGIBLE,no_serious_event_through_12m,202404,0,22,,01,22,12,202403,202601,
F24Q10089599,0,ELIGIBLE,voluntary_payoff_before_12m,202405,0,4,,01,4,4,202404,202408,
F24Q10089601,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10089602,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10089603,0,ELIGIBLE,no_serious_event_through_12m,202404,0,22,,01,22,12,202403,202601,
F24Q10089604,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089605,0,ELIGIBLE,voluntary_payoff_before_12m,202403,0,3,,01,3,3,202402,202405,
F24Q10089606,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089607,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089608,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10089609,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10089610,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089611,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089612,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089613,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089614,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089615,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10089616,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089617,0,ELIGIBLE,no_serious_event_through_12m,202404,0,22,,01,22,12,202403,202601,
F24Q10089618,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089619,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089620,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089621,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10089622,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10089623,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089624,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089625,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089626,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089627,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089628,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089629,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089630,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089631,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089632,0,ELIGIBLE,no_serious_event_through_12m,202404,0,16,,01,16,12,202403,202507,
F24Q10089633,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089634,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089635,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089636,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089637,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089638,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089639,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089640,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089641,0,ELIGIBLE,no_serious_event_through_12m,202404,0,14,,01,14,12,202403,202505,
F24Q10089642,0,ELIGIBLE,no_serious_event_through_12m,202404,0,15,,01,15,12,202403,202506,
F24Q10089643,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089644,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089645,0,ELIGIBLE,no_serious_event_through_12m,202404,0,19,,01,19,12,202403,202510,
F24Q10089646,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089647,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089648,0,ELIGIBLE,no_serious_event_through_12m,202405,0,23,,,,12,202404,202603,
F24Q10089649,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089650,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089651,0,ELIGIBLE,no_serious_event_through_12m,202404,0,21,,01,21,12,202403,202512,
F24Q10089652,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089653,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089654,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089655,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089656,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089657,0,ELIGIBLE,no_serious_event_through_12m,202405,0,23,,,,12,202404,202603,
F24Q10089658,0,ELIGIBLE,voluntary_payoff_before_12m,202404,0,8,,01,8,8,202403,202411,
F24Q10089659,0,ELIGIBLE,no_serious_event_through_12m,202404,0,23,,01,23,12,202403,202602,
F24Q10089660,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089661,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089662,0,ELIGIBLE,no_serious_event_through_12m,202404,0,21,,01,21,12,202403,202512,
F24Q10089663,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089664,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089665,0,ELIGIBLE,voluntary_payoff_before_12m,202404,0,1,,01,1,1,202403,202404,
F24Q10089666,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089667,0,ELIGIBLE,no_serious_event_through_12m,202404,0,19,,01,19,12,202403,202510,
F24Q10089668,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089669,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089670,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089671,0,ELIGIBLE,no_serious_event_through_12m,202404,0,21,,01,21,12,202403,202512,
F24Q10089672,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089673,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089674,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089675,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089676,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089677,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089678,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089679,0,ELIGIBLE,no_serious_event_through_12m,202404,0,19,,01,19,12,202403,202510,
F24Q10089680,0,ELIGIBLE,no_serious_event_through_12m,202405,0,23,,,,12,202404,202603,
F24Q10089681,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089682,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089683,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089684,0,ELIGIBLE,no_serious_event_through_12m,202404,0,20,,01,20,12,202403,202511,
F24Q10089685,0,ELIGIBLE,voluntary_payoff_before_12m,202404,0,6,,01,6,6,202403,202409,
F24Q10089686,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089687,0,ELIGIBLE,no_serious_event_through_12m,202404,0,20,,01,20,12,202403,202511,
F24Q10089688,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089689,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089690,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089691,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089692,0,ELIGIBLE,no_serious_event_through_12m,202405,0,21,,01,21,12,202404,202601,
F24Q10089693,0,ELIGIBLE,no_serious_event_through_12m,202405,0,23,,,,12,202404,202603,
F24Q10089694,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089695,0,ELIGIBLE,no_serious_event_through_12m,202404,0,22,,01,22,12,202403,202601,
F24Q10089696,0,ELIGIBLE,no_serious_event_through_12m,202405,0,23,,,,12,202404,202603,
F24Q10089697,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089698,0,ELIGIBLE,no_serious_event_through_12m,202405,0,23,,,,12,202404,202603,
F24Q10089699,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089700,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089701,0,ELIGIBLE,no_serious_event_through_12m,202404,0,18,,01,18,12,202403,202509,
F24Q10089702,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089703,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089704,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089705,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089706,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089707,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089708,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089709,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089710,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089711,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089712,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089713,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089714,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10089715,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089716,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10089717,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089718,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089719,0,ELIGIBLE,no_serious_event_through_12m,202404,0,21,,01,21,12,202403,202512,
F24Q10089720,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089721,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089722,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089723,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089724,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089725,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089726,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089727,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089728,0,ELIGIBLE,no_serious_event_through_12m,202405,0,23,,,,12,202404,202603,
F24Q10089729,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10089730,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089731,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089732,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089733,,CENSORED,,202404,0,6,,96,6,6,202403,202409,non_outcome_termination_96
F24Q10089734,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10089735,0,ELIGIBLE,no_serious_event_through_12m,202404,0,14,,01,14,12,202403,202505,
F24Q10089736,0,ELIGIBLE,voluntary_payoff_before_12m,202403,0,6,,01,6,6,202402,202408,
F24Q10089737,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10089738,0,ELIGIBLE,no_serious_event_through_12m,202405,0,23,,,,12,202404,202603,
F24Q10089739,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089740,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089741,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089742,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089743,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089744,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,01,25,12,202402,202603,
F24Q10089745,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089746,0,ELIGIBLE,no_serious_event_through_12m,202405,0,23,,,,12,202404,202603,
F24Q10089747,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089748,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089749,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089750,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089751,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089752,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089753,0,ELIGIBLE,no_serious_event_through_12m,202405,0,15,,01,15,12,202404,202507,
F24Q10089754,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089755,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10089756,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10089757,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089758,0,ELIGIBLE,no_serious_event_through_12m,202405,0,23,,,,12,202404,202603,
F24Q10089759,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089760,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089761,0,ELIGIBLE,no_serious_event_through_12m,202405,0,23,,,,12,202404,202603,
F24Q10089762,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089763,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089764,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089765,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089766,0,ELIGIBLE,no_serious_event_through_12m,202405,0,23,,,,12,202404,202603,
F24Q10089767,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089768,0,ELIGIBLE,no_serious_event_through_12m,202405,1,23,,,,12,202405,202603,
F24Q10089769,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089770,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,01,24,12,202403,202603,
F24Q10089771,0,ELIGIBLE,no_serious_event_through_12m,202404,0,23,,01,23,12,202403,202602,
F24Q10089772,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089773,0,ELIGIBLE,no_serious_event_through_12m,202403,0,24,,01,24,12,202402,202602,
F24Q10089774,0,ELIGIBLE,no_serious_event_through_12m,202404,0,12,,96,12,12,202403,202503,
F24Q10089775,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10089776,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089777,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089778,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089779,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089780,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089781,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089782,0,ELIGIBLE,no_serious_event_through_12m,202404,0,19,,01,19,12,202403,202510,
F24Q10089783,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089784,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089785,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089786,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10089787,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089788,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089789,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,01,24,12,202403,202603,
F24Q10089790,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089791,0,ELIGIBLE,no_serious_event_through_12m,202404,0,16,,01,16,12,202403,202507,
F24Q10089792,0,ELIGIBLE,no_serious_event_through_12m,202405,0,23,,,,12,202404,202603,
F24Q10089793,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089794,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089795,0,ELIGIBLE,no_serious_event_through_12m,202405,0,23,,,,12,202404,202603,
F24Q10089796,1,ELIGIBLE,90plus_delinquency,202404,0,24,8,,,12,202403,202603,
F24Q10089797,0,ELIGIBLE,no_serious_event_through_12m,202405,0,23,,,,12,202404,202603,
F24Q10089798,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089799,0,ELIGIBLE,no_serious_event_through_12m,202405,0,23,,,,12,202404,202603,
F24Q10089800,0,ELIGIBLE,no_serious_event_through_12m,202405,0,23,,,,12,202404,202603,
F24Q10089801,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089802,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089803,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089804,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089805,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089806,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089807,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089808,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089809,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089810,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089811,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089812,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089813,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089814,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089815,0,ELIGIBLE,no_serious_event_through_12m,202404,0,19,,01,19,12,202403,202510,
F24Q10089816,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089817,0,ELIGIBLE,no_serious_event_through_12m,202404,0,22,,01,22,12,202403,202601,
F24Q10089818,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089819,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089820,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089821,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089822,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089823,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089824,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089825,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089826,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10089827,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
